anio,sector,ocupacion,nivel_educ,sexo,poblacion_ocupada,media_ing_hora,mediana_ing_hora
2024,Gobierno,Operadores de maquinaria,Sin instrucción,Mujer,676,332.76,199.127905
2024,Gobierno,Operadores de maquinaria,Superior,Hombre,7239,74.52,66.28
2024,Gobierno,Operadores de maquinaria,Superior,Mujer,2909,75.13,68.04479
2024,Gobierno,Otras ocupaciones,Media superior,Mujer,357,27.36,27.35978
2024,Gobierno,Otras ocupaciones,Superior,Hombre,1327,85.22,87.707645
2024,Gobierno,Otras ocupaciones,Superior,Mujer,525,72.1,83.47175999999999
2024,Gobierno,Profesionistas y técnicos,Básica,Hombre,1224,30.12,29.06977
2024,Gobierno,Profesionistas y técnicos,Básica,Mujer,2187,90.07,77.51938
2024,Gobierno,Profesionistas y técnicos,Media superior,Hombre,8501,64.0,54.401995
2024,Gobierno,Profesionistas y técnicos,Media superior,Mujer,12172,80.84,58.14
2024,Gobierno,Profesionistas y técnicos,Superior,Hombre,49939,100.45,74.0
2024,Gobierno,Profesionistas y técnicos,Superior,Mujer,71325,81.43,69.77
2024,Gobierno,Servicios personales,Básica,Hombre,13622,60.35,58.14
2024,Gobierno,Servicios personales,Básica,Mujer,404,25.55,25.672755000000002
2024,Gobierno,Servicios personales,Media superior,Hombre,43007,57.01,48.45
2024,Gobierno,Servicios personales,Media superior,Mujer,1178,59.49,66.998895
2024,Gobierno,Servicios personales,No especificado,Hombre,993,53.67,46.51163
2024,Gobierno,Servicios personales,Sin instrucción,Hombre,4294,55.53,46.51163
2024,Gobierno,Servicios personales,Superior,Hombre,35294,58.85,52.33
2024,Gobierno,Servicios personales,Superior,Mujer,270,111.31,146.387045
2024,Gobierno,Trabajadores de la educación,Básica,Hombre,2680,50.59,40.69767
2024,Gobierno,Trabajadores de la educación,Básica,Mujer,7087,112.14,53.322255
2024,Gobierno,Trabajadores de la educación,Media superior,Hombre,16705,110.64,59.8
2024,Gobierno,Trabajadores de la educación,Media superior,Mujer,2921,51.15,46.51163
2024,Gobierno,Trabajadores de la educación,Sin instrucción,Hombre,2101,29.71,37.9522
2024,Gobierno,Trabajadores de la educación,Superior,Hombre,83718,156.95,103.36
2024,Gobierno,Trabajadores de la educación,Superior,Mujer,53985,127.81,104.65
2024,Gobierno,Trabajadores del arte,Básica,Hombre,17115,55.18,54.26
2024,Gobierno,Trabajadores del arte,Básica,Mujer,10535,55.81,49.17
2024,Gobierno,Trabajadores del arte,Media superior,Hombre,92853,70.45,60.29
2024,Gobierno,Trabajadores del arte,Media superior,Mujer,168906,67.64,58.14
2024,Gobierno,Trabajadores del arte,No especificado,Hombre,172,110.47,110.46512
2024,Gobierno,Trabajadores del arte,No especificado,Mujer,1407,65.55,69.76744
2024,Gobierno,Trabajadores del arte,Sin instrucción,Hombre,1075,46.23,46.51163
2024,Gobierno,Trabajadores del arte,Sin instrucción,Mujer,4391,45.68,40.69767
2024,Gobierno,Trabajadores del arte,Superior,Hombre,629280,86.32,75.58
2024,Gobierno,Trabajadores del arte,Superior,Mujer,775513,85.37,69.77
2024,Industria extractiva,Actividades administrativas,Básica,Hombre,77801,58.38,48.0
2024,Industria extractiva,Actividades administrativas,Básica,Mujer,792,134.21,157.083335
2024,Industria extractiva,Actividades administrativas,Media superior,Hombre,189360,62.86,54.0
2024,Industria extractiva,Actividades administrativas,Media superior,Mujer,4435,43.79,41.66667
2024,Industria extractiva,Actividades administrativas,No especificado,Hombre,146,251.89,235.833335
2024,Industria extractiva,Actividades administrativas,Sin instrucción,Hombre,26099,54.55,37.5
2024,Industria extractiva,Actividades administrativas,Sin instrucción,Mujer,617,64.02,54.166669999999996
2024,Industria extractiva,Actividades administrativas,Superior,Hombre,203706,85.85,69.77
2024,Industria extractiva,Actividades administrativas,Superior,Mujer,10619,80.94,75.0
2024,Industria extractiva,Actividades agrícolas,Básica,Hombre,8702,36.2,35.35
2024,Industria extractiva,Actividades agrícolas,Básica,Mujer,2915,35.72,40.04568
2024,Industria extractiva,Actividades agrícolas,Media superior,Hombre,13838,42.78,36.82
2024,Industria extractiva,Actividades agrícolas,Media superior,Mujer,5890,55.44,50.0
2024,Industria extractiva,Actividades agrícolas,Sin instrucción,Hombre,5282,34.62,27.90698
2024,Industria extractiva,Actividades agrícolas,Sin instrucción,Mujer,1802,38.02,37.2093
2024,Industria extractiva,Actividades agrícolas,Superior,Hombre,17619,65.75,55.81
2024,Industria extractiva,Actividades agrícolas,Superior,Mujer,9689,73.94,45.581395
2024,Industria extractiva,Comerciantes y vendedores,Básica,Hombre,1456,28.67,29.166665
2024,Industria extractiva,Comerciantes y vendedores,Media superior,Hombre,2101,51.46,61.187455
2024,Industria extractiva,Comerciantes y vendedores,Media superior,Mujer,574,54.93,40.0
2024,Industria extractiva,Comerciantes y vendedores,Sin instrucción,Hombre,41,17.86,17.85714
2024,Industria extractiva,Comerciantes y vendedores,Superior,Hombre,3767,98.92,100.0
2024,Industria extractiva,Comerciantes y vendedores,Superior,Mujer,4049,77.41,77.51938
2024,Industria extractiva,Funcionarios y directivos,Básica,Hombre,1680,87.65,79.0144
2024,Industria extractiva,Funcionarios y directivos,Media superior,Hombre,11149,70.93,67.83
2024,Industria extractiva,Funcionarios y directivos,Media superior,Mujer,4183,165.77,114.61628
2024,Industria extractiva,Funcionarios y directivos,No especificado,Hombre,42,465.12,465.11628
2024,Industria extractiva,Funcionarios y directivos,Sin instrucción,Hombre,87,92.1,59.52381
2024,Industria extractiva,Funcionarios y directivos,Superior,Hombre,96304,121.86,101.16
2024,Industria extractiva,Funcionarios y directivos,Superior,Mujer,35846,107.6,93.02
2024,Industria extractiva,Industria extractiva y construcción,Media superior,Hombre,331,62.97,69.96124
2024,Industria extractiva,Industria extractiva y construcción,Superior,Hombre,5316,130.23,106.42765
2024,Industria extractiva,Industria extractiva y construcción,Superior,Mujer,137,23.73,23.73042
2024,Industria extractiva,Operadores de maquinaria,Básica,Hombre,208,50.0,50.0
2024,Industria extractiva,Operadores de maquinaria,Media superior,Hombre,946,27.31,27.65873
2024,Industria extractiva,Operadores de maquinaria,Superior,Hombre,658,60.01,54.055925
2024,Industria extractiva,Otras ocupaciones,Básica,Hombre,212,43.48,43.47826
2024,Industria extractiva,Otras ocupaciones,Media superior,Hombre,1003,49.91,45.833335000000005
2024,Industria extractiva,Otras ocupaciones,Superior,Hombre,617,171.01,146.73311
2024,Industria extractiva,Otras ocupaciones,Superior,Mujer,101,138.43,138.42746
2024,Industria extractiva,Profesionistas y técnicos,Media superior,Hombre,623,62.5,62.5
2024,Industria extractiva,Profesionistas y técnicos,Superior,Hombre,179,151.67,151.66835
2024,Industria extractiva,Profesionistas y técnicos,Superior,Mujer,135,120.16,95.93023
2024,Industria extractiva,Servicios personales,Básica,Hombre,17704,61.82,55.23
2024,Industria extractiva,Servicios personales,Media superior,Hombre,60522,71.68,58.14
2024,Industria extractiva,Servicios personales,Media superior,Mujer,2304,68.79,56.0
2024,Industria extractiva,Servicios personales,Sin instrucción,Hombre,11151,54.07,49.8
2024,Industria extractiva,Servicios personales,Superior,Hombre,28202,75.06,60.0
2024,Industria extractiva,Servicios personales,Superior,Mujer,1821,172.12,137.043185
2024,Industria extractiva,Trabajadores de la educación,Media superior,Hombre,1917,115.42,64.224805
2024,Industria extractiva,Trabajadores de la educación,Media superior,Mujer,64,116.28,116.27907
2024,Industria extractiva,Trabajadores de la educación,Superior,Hombre,11750,324.86,186.05
2024,Industria extractiva,Trabajadores de la educación,Superior,Mujer,4929,115.28,109.047075
2024,Industria extractiva,Trabajadores del arte,Básica,Hombre,3057,70.89,75.58139499999999
2024,Industria extractiva,Trabajadores del arte,Básica,Mujer,699,109.13,134.406145
2024,Industria extractiva,Trabajadores del arte,Media superior,Hombre,18414,71.15,62.02
2024,Industria extractiva,Trabajadores del arte,Media superior,Mujer,22830,70.87,69.77
2024,Industria extractiva,Trabajadores del arte,Sin instrucción,Hombre,490,96.29,95.93023
2024,Industria extractiva,Trabajadores del arte,Superior,Hombre,61483,109.83,77.52
2024,Industria extractiva,Trabajadores del arte,Superior,Mujer,64488,90.32,81.4
2024,Manufactura,Actividades administrativas,Básica,Hombre,1682155,49.74,41.67
2024,Manufactura,Actividades administrativas,Básica,Mujer,1483812,39.02,33.33
2024,Manufactura,Actividades administrativas,Media superior,Hombre,4845936,52.9,45.56
2024,Manufactura,Actividades administrativas,Media superior,Mujer,3785313,46.5,40.0
2024,Manufactura,Actividades administrativas,No especificado,Hombre,8027,46.05,40.34188
2024,Manufactura,Actividades administrativas,No especificado,Mujer,4306,41.97,40.0
2024,Manufactura,Actividades administrativas,Sin instrucción,Hombre,626561,47.42,39.13
2024,Manufactura,Actividades administrativas,Sin instrucción,Mujer,877975,30.57,22.15
2024,Manufactura,Actividades administrativas,Superior,Hombre,3652054,60.8,50.0
2024,Manufactura,Actividades administrativas,Superior,Mujer,2457935,52.18,42.5
2024,Manufactura,Actividades agrícolas,Básica,Hombre,80209,38.85,35.09
2024,Manufactura,Actividades agrícolas,Básica,Mujer,52531,41.33,36.73
2024,Manufactura,Actividades agrícolas,Media superior,Hombre,154603,48.36,41.25
2024,Manufactura,Actividades agrícolas,Media superior,Mujer,120720,46.7,40.62
2024,Manufactura,Actividades agrícolas,No especificado,Hombre,189,38.76,38.75969
2024,Manufactura,Actividades agrícolas,No especificado,Mujer,382,53.82,53.68217
2024,Manufactura,Actividades agrícolas,Sin instrucción,Hombre,30829,37.96,35.71
2024,Manufactura,Actividades agrícolas,Sin instrucción,Mujer,16276,44.42,37.5
2024,Manufactura,Actividades agrícolas,Superior,Hombre,110503,45.92,38.76
2024,Manufactura,Actividades agrícolas,Superior,Mujer,35919,52.41,40.0
2024,Manufactura,Comerciantes y vendedores,Básica,Hombre,75630,39.65,32.14
2024,Manufactura,Comerciantes y vendedores,Básica,Mujer,75316,34.0,30.77
2024,Manufactura,Comerciantes y vendedores,Media superior,Hombre,228417,39.16,33.33
2024,Manufactura,Comerciantes y vendedores,Media superior,Mujer,210939,39.53,33.33
2024,Manufactura,Comerciantes y vendedores,No especificado,Hombre,456,36.68,29.285715
2024,Manufactura,Comerciantes y vendedores,No especificado,Mujer,952,38.06,35.92193
2024,Manufactura,Comerciantes y vendedores,Sin instrucción,Hombre,29805,37.78,27.4
2024,Manufactura,Comerciantes y vendedores,Sin instrucción,Mujer,22602,38.51,37.5
2024,Manufactura,Comerciantes y vendedores,Superior,Hombre,236938,59.95,44.44
2024,Manufactura,Comerciantes y vendedores,Superior,Mujer,194321,54.56,35.42
2024,Manufactura,Funcionarios y directivos,Básica,Hombre,10616,55.74,50.0
2024,Manufactura,Funcionarios y directivos,Básica,Mujer,4904,48.94,60.0
2024,Manufactura,Funcionarios y directivos,Media superior,Hombre,167007,70.52,62.5
2024,Manufactura,Funcionarios y directivos,Media superior,Mujer,53506,69.4,50.0
2024,Manufactura,Funcionarios y directivos,Sin instrucción,Hombre,4661,54.99,46.66667
2024,Manufactura,Funcionarios y directivos,Sin instrucción,Mujer,117,9.52,9.52381
2024,Manufactura,Funcionarios y directivos,Superior,Hombre,868911,102.49,80.89
2024,Manufactura,Funcionarios y directivos,Superior,Mujer,425450,91.53,74.42
2024,Manufactura,Industria extractiva y construcción,Básica,Hombre,634,16.44,15.944325
2024,Manufactura,Industria extractiva y construcción,Media superior,Hombre,4096,63.15,58.13953
2024,Manufactura,Industria extractiva y construcción,Media superior,Mujer,1181,70.66,58.13953
2024,Manufactura,Industria extractiva y construcción,Superior,Hombre,9888,89.69,77.52
2024,Manufactura,Industria extractiva y construcción,Superior,Mujer,6756,150.01,61.111115
2024,Manufactura,Operadores de maquinaria,Básica,Hombre,79499,27.73,19.38
2024,Manufactura,Operadores de maquinaria,Básica,Mujer,8709,37.31,38.95833
2024,Manufactura,Operadores de maquinaria,Media superior,Hombre,69610,41.48,35.71
2024,Manufactura,Operadores de maquinaria,Media superior,Mujer,11451,45.08,37.5
2024,Manufactura,Operadores de maquinaria,Sin instrucción,Hombre,67676,25.4,16.61
2024,Manufactura,Operadores de maquinaria,Sin instrucción,Mujer,7408,26.28,20.83333
2024,Manufactura,Operadores de maquinaria,Superior,Hombre,22053,45.8,44.44
2024,Manufactura,Operadores de maquinaria,Superior,Mujer,8754,47.47,40.0
2024,Manufactura,Otras ocupaciones,Básica,Mujer,825,64.15,62.5
2024,Manufactura,Otras ocupaciones,Media superior,Hombre,4285,53.73,51.90891
2024,Manufactura,Otras ocupaciones,Media superior,Mujer,2112,50.17,45.625
2024,Manufactura,Otras ocupaciones,Superior,Hombre,3721,59.98,54.224805
2024,Manufactura,Otras ocupaciones,Superior,Mujer,1794,78.87,61.602395
2024,Manufactura,Profesionistas y técnicos,Básica,Hombre,2204,33.15,41.66667
2024,Manufactura,Profesionistas y técnicos,Básica,Mujer,366,96.92,97.22222
2024,Manufactura,Profesionistas y técnicos,Media superior,Hombre,3501,63.35,60.039895
2024,Manufactura,Profesionistas y técnicos,Media superior,Mujer,10309,76.74,50.0
2024,Manufactura,Profesionistas y técnicos,Superior,Hombre,9904,83.84,65.89
2024,Manufactura,Profesionistas y técnicos,Superior,Mujer,13381,64.52,55.56
2024,Manufactura,Servicios personales,Básica,Hombre,111283,50.16,45.58
2024,Manufactura,Servicios personales,Básica,Mujer,4930,36.6,38.833335000000005
2024,Manufactura,Servicios personales,Media superior,Hombre,456180,52.64,50.0
2024,Manufactura,Servicios personales,Media superior,Mujer,16352,42.23,41.67
2024,Manufactura,Servicios personales,No especificado,Hombre,139,140.0,140.0
2024,Manufactura,Servicios personales,Sin instrucción,Hombre,35699,61.24,43.86
2024,Manufactura,Servicios personales,Sin instrucción,Mujer,1231,22.46,33.33333
2024,Manufactura,Servicios personales,Superior,Hombre,289170,56.76,50.0
2024,Manufactura,Servicios personales,Superior,Mujer,12851,46.69,43.72
2024,Manufactura,Trabajadores de la educación,Básica,Hombre,6201,109.37,85.271315
2024,Manufactura,Trabajadores de la educación,Básica,Mujer,1045,114.1,101.01744
2024,Manufactura,Trabajadores de la educación,Media superior,Hombre,27551,125.91,90.91
2024,Manufactura,Trabajadores de la educación,Media superior,Mujer,10046,108.94,72.92
2024,Manufactura,Trabajadores de la educación,Sin instrucción,Hombre,2065,100.64,34.58995
2024,Manufactura,Trabajadores de la educación,Sin instrucción,Mujer,286,55.24,53.47222
2024,Manufactura,Trabajadores de la educación,Superior,Hombre,147543,200.4,130.75
2024,Manufactura,Trabajadores de la educación,Superior,Mujer,56126,132.49,99.67
2024,Manufactura,Trabajadores del arte,Básica,Hombre,32209,51.45,47.27
2024,Manufactura,Trabajadores del arte,Básica,Mujer,20621,57.47,51.47
2024,Manufactura,Trabajadores del arte,Media superior,Hombre,267567,55.46,50.0
2024,Manufactura,Trabajadores del arte,Media superior,Mujer,153835,50.94,45.0
2024,Manufactura,Trabajadores del arte,No especificado,Hombre,78,41.67,41.66667
2024,Manufactura,Trabajadores del arte,No especificado,Mujer,671,31.25,31.25
2024,Manufactura,Trabajadores del arte,Sin instrucción,Hombre,6333,38.9,42.0
2024,Manufactura,Trabajadores del arte,Sin instrucción,Mujer,1400,36.78,34.61725
2024,Manufactura,Trabajadores del arte,Superior,Hombre,444358,72.67,57.45
2024,Manufactura,Trabajadores del arte,Superior,Mujer,346978,72.09,55.81
2024,Restaurantes y hospedaje,Actividades administrativas,Básica,Hombre,164396,49.1,40.0
2024,Restaurantes y hospedaje,Actividades administrativas,Básica,Mujer,431937,44.38,36.73
2024,Restaurantes y hospedaje,Actividades administrativas,Media superior,Hombre,475335,48.98,41.67
2024,Restaurantes y hospedaje,Actividades administrativas,Media superior,Mujer,899399,46.0,37.5
2024,Restaurantes y hospedaje,Actividades administrativas,No especificado,Hombre,946,72.54,67.82946
2024,Restaurantes y hospedaje,Actividades administrativas,No especificado,Mujer,1058,45.78,41.66667
2024,Restaurantes y hospedaje,Actividades administrativas,Sin instrucción,Hombre,60067,49.89,38.33
2024,Restaurantes y hospedaje,Actividades administrativas,Sin instrucción,Mujer,281392,44.25,33.33
2024,Restaurantes y hospedaje,Actividades administrativas,Superior,Hombre,504984,62.29,48.45
2024,Restaurantes y hospedaje,Actividades administrativas,Superior,Mujer,574134,53.02,40.0
2024,Restaurantes y hospedaje,Actividades agrícolas,Básica,Hombre,305951,47.82,38.1
2024,Restaurantes y hospedaje,Actividades agrícolas,Básica,Mujer,879684,48.06,37.5
2024,Restaurantes y hospedaje,Actividades agrícolas,Media superior,Hombre,975854,51.36,41.67
2024,Restaurantes y hospedaje,Actividades agrícolas,Media superior,Mujer,1870869,49.94,37.5
2024,Restaurantes y hospedaje,Actividades agrícolas,No especificado,Hombre,1417,33.01,27.926355
2024,Restaurantes y hospedaje,Actividades agrícolas,No especificado,Mujer,3027,36.54,33.91473
2024,Restaurantes y hospedaje,Actividades agrícolas,Sin instrucción,Hombre,113625,49.88,37.5
2024,Restaurantes y hospedaje,Actividades agrícolas,Sin instrucción,Mujer,349469,45.54,34.62
2024,Restaurantes y hospedaje,Actividades agrícolas,Superior,Hombre,1007142,56.15,43.75
2024,Restaurantes y hospedaje,Actividades agrícolas,Superior,Mujer,1204343,53.03,40.0
